LA 398.51 S586a  2005 Coleção Bibliográfica
LA 82-1(81) R934h  1998 Coleção Bibliográfica
LA 398.51 S586o  2002 Coleção Bibliográfica
LA 7 E42u  1998 Coleção Bibliográfica
LA 398.51 S586a  2004 Coleção Bibliográfica
LA 398.51 S586e  2006 Coleção Bibliográfica
LA 7 M963i  1964 Coleção Bibliográfica
LA 398.51 S586e  200-? Coleção Bibliográfica
LA 7 F569  1982 Coleção Bibliográfica
LA 77(81) M274  [1998] Coleção Bibliográfica
LA 7.038.532 Y97o  2007 Coleção Bibliográfica
LA 77(81) M815  [1998] Coleção Bibliográfica
LA 398.51 D578l  1983 Coleção Bibliográfica
LA 77(81) M274  [1998] Coleção Bibliográfica
LA 77(81) M274  [1998] Coleção Bibliográfica
LA 871-1 C395  2000 Coleção Bibliográfica
LA 398.51 C377o  1978 Coleção Bibliográfica
LA 398.51 B333d  1991 Coleção Bibliográfica
LA 398.51 B333a  1996 Coleção Bibliográfica
LA 821.134.2(728.6) C395  2000 Coleção Bibliográfica
LA 398.51 C377c  1983 Coleção Bibliográfica
LA 398.51 B333a  1992 Coleção Bibliográfica
LA 398.51 N828p  1978 Coleção Bibliográfica
LA (044.4) D636  1968 Coleção Bibliográfica
LA 398.51 S586o  1977 Coleção Bibliográfica
LA 398.51 C376l  1983 Coleção Bibliográfica
LA 398.51 S586h  1990 Coleção Bibliográfica
LA 398.51 S586m  2002 Coleção Bibliográfica
LA 398.51 S237a  1988 Coleção Bibliográfica
LA 398.51 B333v  1991 Coleção Bibliográfica
LA 398.51 B333o  1991 Coleção Bibliográfica
LA 398.51 N828r  1977 Coleção Bibliográfica
LA 398.51 C933b  1977 Coleção Bibliográfica
LA 398.51 S586o  197-? Coleção Bibliográfica
LA 7(420) W724c  1989 Coleção Bibliográfica
LA 77(44) B694a  1989 Coleção Bibliográfica
LA 398.51 S586a  [199-?] Coleção Bibliográfica
LA 82-34(81) A662g  [199-?] Coleção Bibliográfica
LA 398.51 F475a  198-? Coleção Bibliográfica
LA 398.51 C376o  198-? Coleção Bibliográfica
LA 7(83) J11t  1992 Coleção Bibliográfica
LA 398.51 S586f  198-? Coleção Bibliográfica
LA 398.51 G515o  198-? Coleção Bibliográfica
LA 398.51 P116a  199-? Coleção Bibliográfica
LA 398.51 S237v  198-? Coleção Bibliográfica
LA 77 H758t  1985 Coleção Bibliográfica
LA 398.51 C421o  197-? Coleção Bibliográfica
LA 659.1 N972s  1980 Coleção Bibliográfica
LA 398.51 B277h  [1987?] Coleção Bibliográfica
LA 398.51 L533a  198-? Coleção Bibliográfica
LA 7 W423d  1991 Coleção Bibliográfica
LA 398.51 L935a  199-? Coleção Bibliográfica
LA 82-1(81) T323l  1991 Coleção Bibliográfica
LA 77(73) H758r  1980 Coleção Bibliográfica
LA 77(495) G834g  1978 Coleção Bibliográfica
LA 398.51 S586q  199-? Coleção Bibliográfica
LA 82-1(81) Z24p  2002 Coleção Bibliográfica
LA 73(81) M965g  1968 Coleção Bibliográfica
LA 7(73) W423a  2003 Coleção Bibliográfica
LA 7 K86m  1980 Coleção Bibliográfica
LA 398.51 S237n  199-? Coleção Bibliográfica
LA 77 L533k  1999 Coleção Bibliográfica
LA 398.51 D576c  199-? Coleção Bibliográfica
LA 74(73) A784c  1999 Coleção Bibliográfica
LA 398.51 S586o  [198-?] Coleção Bibliográfica
LA 7 S651s  1984 Coleção Bibliográfica
LA 7.038.55(520) H668p  1999 Coleção Bibliográfica
LA 398.51 S586l  198-? Coleção Bibliográfica
LA 82-31(81) A283h  1994 Coleção Bibliográfica
398.51 L732p  198-? Coleção Bibliográfica
LA 82-1(73) W721t  1979 Coleção Bibliográfica
LA 7 G298a  1995 Coleção Bibliográfica
LA 791 W423b  2001 Coleção Bibliográfica
LA 74 S561e  1998 Coleção Bibliográfica
LA 7 A784  1976 Coleção Bibliográfica
LA 7 B875m  1993 Coleção Bibliográfica
LA 82-32(81) M357h  [1996] Coleção Bibliográfica
LA 7 B198a  2009 Coleção Bibliográfica
LA 82-1(81) P657p  1992 Coleção Bibliográfica
LA 398.51 V665a  198-? Coleção Bibliográfica
LA 82-1(81) P657s  1982 Coleção Bibliográfica
LA 77(430) T843l  1995 Coleção Bibliográfica
LA 398.51 S586m  199-? Coleção Bibliográfica
LA 77.04 S844w  1985 Coleção Bibliográfica
LA 7(73) H498b  1975 Coleção Bibliográfica
LA 7(73) K86w  1975 Coleção Bibliográfica
LA 398.51 S237a  1973 Coleção Bibliográfica
LA 7(73) S695  1974 Coleção Bibliográfica
LA 398.51 A865h  1982 Coleção Bibliográfica
LA 82-1(81) C512t  1982 Coleção Bibliográfica
LA 7.038.532 K86v  1970 Coleção Bibliográfica
LA 398.51 A696o  2001 Coleção Bibliográfica
LA 7 G599b  1998 Coleção Bibliográfica
LA 398.51 S586b  1988 Coleção Bibliográfica
LA 398.51 C794v  1975 Coleção Bibliográfica
LA 398.51 B333o  1991 Coleção Bibliográfica
LA 7(430) J25  1994 Coleção Bibliográfica
LA 398.51 B333o  1990 Coleção Bibliográfica
LA 398.51 B333l  1990 Coleção Bibliográfica
LA 398.51 B333o  1989 Coleção Bibliográfica
LA 398.51 B333p  1983 Coleção Bibliográfica
LA 398.51 B333o  1982 Coleção Bibliográfica
LA 398.51 B333o  1983 Coleção Bibliográfica
LA 7 O93  [1995] Coleção Bibliográfica
LA 778.6 P624j  Coleção Bibliográfica
LA 82-1(81) C198p  1984 Coleção Bibliográfica
LA 398.51 N828a  1976 Coleção Bibliográfica
LA 398.51 O12a  2002 Coleção Bibliográfica
LA 74 W158s  1993 Coleção Bibliográfica
LA 7 B724  1992 Coleção Bibliográfica
LA 398.51 G515h  197-? Coleção Bibliográfica
LA (044.4) D636  1968 Coleção Bibliográfica
LA 398.51 G515o  197-? Coleção Bibliográfica
LA 398.51 S586m  198-? Coleção Bibliográfica
LA 398.51 S586h  199-? Coleção Bibliográfica
LA 730 W423s  1985 Coleção Bibliográfica
LA (044.4) D636  1968 Coleção Bibliográfica
LA 398.51 S586m  199-? Coleção Bibliográfica
LA 398.51 S586b  198-? Coleção Bibliográfica
LA 77(73) S253  1976 Coleção Bibliográfica
LA (044.4) D636  1968 Coleção Bibliográfica
LA 74 W411e  1984 Coleção Bibliográfica
LA (044.4) D636  1968 Coleção Bibliográfica
LA 398.51 M457o  198-? Coleção Bibliográfica
LA 7 F862f  1978 Coleção Bibliográfica
LA 74 N972c  [1970] Coleção Bibliográfica
LA 398.51 S586o  198-? Coleção Bibliográfica
LA 398.51 S586a  199-? Coleção Bibliográfica
LA 7 G694j  1997 Coleção Bibliográfica
LA 7(44) C386  1985 Coleção Bibliográfica
LA 398.51 S237h  198-? Coleção Bibliográfica
LA 749.1(73) Z82s  1995 Coleção Bibliográfica
Galeria de Arte Sotavento
LA 7(81) K63e  1976 Coleção Bibliográfica
LA 77(73) A974p  1977 Coleção Bibliográfica
LA 82-1(728.6) I31  1995 Coleção Bibliográfica
LA 7 R972  [1990] Coleção Bibliográfica
LA 398.51 M152s  198-? Coleção Bibliográfica
LA 398.51 O49h  198-? Coleção Bibliográfica
LA 398.51 L581q  198-? Coleção Bibliográfica
LA 7.038.532(73) W352s  1985 Coleção Bibliográfica
LA 7.038.532(73) W352s  1985 Coleção Bibliográfica 
LA 7.038.532(73) W352c  1986 Coleção Bibliográfica
LA 398.51 G515v  198-? Coleção Bibliográfica
LA 398.51 B333o  1991 Coleção Bibliográfica
LA 003.076(510) X8i  2001 Coleção Bibliográfica
LA 398.51 S586u  198-? Coleção Bibliográfica
LA 7 N111  [1990] Coleção Bibliográfica
LA 7 E74  [1990] Coleção Bibliográfica
LA 398.51 B333o  198-? Coleção Bibliográfica
LA 398.51 S586h  1973 Coleção Bibliográfica
LA 398.51 S237o  198-? Coleção Bibliográfica
LA 398.51 P116a  1973 Coleção Bibliográfica
LA 398.51 C376a  1983 Coleção Bibliográfica
LA 398.51 B732a  1985 Coleção Bibliográfica
LA 398.51 P811j  199-? Coleção Bibliográfica
LA 73(44) G247a  1982 Coleção Bibliográfica
LA 398.51 S586a  1973 Coleção Bibliográfica
LA 398.51 P116o  2008 Coleção Bibliográfica
LA 398.51 J91c  2007 Coleção Bibliográfica
LA 398.51 J91a  2005 Coleção Bibliográfica
LA 398.51 J91a  2000 Coleção Bibliográfica
LA 398.51 V614g  2009 Coleção Bibliográfica
LA 398.51 B333o  1978 Coleção Bibliográfica
LA 398.51 A865p  1973 Coleção Bibliográfica
LA 398.51 L533a  [198-?] Coleção Bibliográfica
LA 398.51 T693d  199-? Coleção Bibliográfica
398.51 L433h  1973 Coleção Bibliográfica
LA 398.51 P116a  [197-?] Coleção Bibliográfica
LA 398.51 S586m  199-? Coleção Bibliográfica
LA 398.51 S586f  198-? Coleção Bibliográfica
LA 398.51 O48a  197-? Coleção Bibliográfica
LA 398.51 S676f  199-? Coleção Bibliográfica
LA 398.51 S586n  199-? Coleção Bibliográfica
LA 398.51 S586n  [199-?] Coleção Bibliográfica
LA 7(73) F646  1983 Coleção Bibliográfica
LA 741.5(81) M149e  1973 Coleção Bibliográfica
LA 7(436) G314b  2001 Coleção Bibliográfica
LA  050.8 A444g  2006 Coleção Bibliográfica
LA 74 R165c  2011 Coleção Bibliográfica
LA 7 G362m  1998 Coleção Bibliográfica
LA 7 G873p  199-? Coleção Bibliográfica
LA 7 M357l  2009 Coleção Bibliográfica
LA 77 S237u  1997 Coleção Bibliográfica
050.9 L759a  1994 Coleção BibliográficaLA 
LA 82-1(492) D157l  1973 Coleção Bibliográfica
LA 75(450) A673  1989 Coleção Bibliográfica
LA 7(492) W277m  2000 Coleção Bibliográfica
LA 7(494) S182a  1979 Coleção Bibliográfica
LA 7 P426  2003 Coleção Bibliográfica
LA 7 T531  1977 Coleção Bibliográfica
LA 7 A635t  2000 Coleção Bibliográfica
LA 7.038.532(430) K96  1992 Coleção Bibliográfica
LA 7 K11l  1986 Coleção Bibliográfica
LA 74 L832  1975 Coleção Bibliográfica
LA 7 J62  1977 Coleção Bibliográfica
LA 7 P397t  1989 Coleção Bibliográfica
LA 94(81) M435j  2001 Coleção Bibliográfica
LA 82-1(81) B862u  1961 Coleção Bibliográfica
LA 74 A398  2002 Coleção Bibliográfica
LA 7(73) F646  1983 Coleção Bibliográfica
LA 7(73) T134i  2004 Coleção Bibliográfica
LA 7 G197f  2009 Coleção Bibliográfica
(044.4) D636  1968 Coleção Bibliográfica
LA (044.4) D636  1968 Coleção Bibliográfica
LA (044.4) D636  1968 Coleção Bibliográfica
LA 7.038.532 T455  1993 Coleção Bibliográfica
LA 7.038.532 K11e  1983 Coleção Bibliográfica
LA 7 P155o  1999 Coleção Bibliográfica
LA 74 B242e  1977 Coleção Bibliográfica
LA 77 G963l  200-? Coleção Bibliográfica
82-1 A643e  2006 Coleção BibliográficaLA 
LA 7.038.6 C581  1999 Coleção Bibliográfica
800:37 U58a  2008 Coleção BibliográficaLA 
LA 791.079 F647  [2000] Coleção Bibliográfica
LA 741.5(44) G376t  2000 Coleção Bibliográfica
7 P962  1996 Coleção BibliográficaLA 
LA 7.04 L861f  1998 Coleção Bibliográfica
LE 7(436) A969  1985 Coleção Bibliográfica
LA 77(72) A289h  1995 Coleção Bibliográfica
LA 82-17 S941  2002 Coleção Bibliográfica
LA 82-94(81) J62a  2010 Coleção Bibliográfica
LA 82-1(73) S445  1967 Coleção Bibliográfica
LA 7 Z41  199-? Coleção Bibliográfica
LE 7(81) B842  2005 Coleção Bibliográfica
LA 77 T843  2000 Coleção Bibliográfica
LA 7 B259t  2002 Coleção Bibliográfica
LE 7(81) M916  2000 Coleção Bibliográfica
LA 77 H813  2000 Coleção Bibliográfica
LA 7 P945  2000 Coleção Bibliográfica
LE 7.034(469) E96d  1983 Coleção Bibliográfica
LA 7 H669t  2001 Coleção Bibliográfica
LA 7 R111  2009 Coleção Bibliográfica
LA 741.5 F899  2001 Coleção Bibliográfica
741.5 Coleção Bibliográfica
LE 326(410+81) B562a  1970 Coleção Bibliográfica
LE 75(81) C346c  1997 Coleção Bibliográfica
COLETIVO Paço Imperial P121m  2000 Coleção Bibliográfica
COLETIVO Museu de Arte Moderna de São Paulo M986e  2012 Coleção Bibliográfica
INDIVIDUAL MARTINS, Maria M382m  [2013] Coleção Bibliográfica
COLETIVO Museu de Arte Moderna de São Paulo M986i  2011 Coleção Bibliográfica
COLETIVO Museu Histórico Nacional M986s  2010 Coleção Bibliográfica
COLETIVO Paço das Artes P111p  2013 Coleção Bibliográfica
INDIVIDUAL PAULA, Regina de P324f  2014 Coleção Bibliográfica
INDIVIDUAL TILLMANS, Wolfgang T569w  2012 Coleção Bibliográfica
INDIVIDUAL GOELDI, Oswaldo G595o  2012 Coleção Bibliográfica
INDIVIDUAL MARX, Roberto Burle M392r  [2011] Coleção Bibliográfica
COLETIVO Museu de Arte Moderna de São Paulo M986r  2011 Coleção Bibliográfica
COLETIVO Museu de Arte Moderna de São Paulo M986d  2006 Coleção Bibliográfica
INDIVIDUAL ERNESTO NETO E71e  2010 Coleção Bibliográfica
COLETIVO Museu de Arte Moderna de São Paulo M986d  2010 Coleção Bibliográfica
INDIVIDUAL DIAS, Cícero D541c  [1988] Coleção Bibliográfica
INDIVIDUAL PINHEIRO, Luciano P654f  2004 Coleção Bibliográfica
INDIVIDUAL CANDEIAS, Ozualdo Ribeiro C216o  2002 Coleção Bibliográfica
COLETIVO Museu de Arte Moderna de São Paulo M986i  2002 Coleção Bibliográfica
COLETIVO Museu de Arte Moderna de São Paulo M986p  [2006] Coleção Bibliográfica
INDIVIDUAL KAZ, Paulina K23p  1985 Coleção Bibliográfica
INDIVIDUAL LAUAND, Judith L366j  2011 Coleção Bibliográfica
COLETIVO Serviço Social da Indústria - SESI S493p  2006 Coleção Bibliográfica
INDIVIDUAL VALLAURI, Alex V179a  2013 Coleção Bibliográfica
COLETIVO Arte Gaúcha A786a  1974 Coleção Bibliográfica
INDIVIDUAL GOELDI, Oswaldo G595a  2012 Coleção Bibliográfica
COLETIVO Museu de Arte Moderna de São Paulo M986g  2008 Coleção Bibliográfica
COLETIVO Museu de Arte Moderna de São Paulo M986d  2010 Coleção Bibliográfica
INDIVIDUAL KAWAU-CHI, Rinko K22s  2007 Coleção Bibliográfica
INDIVIDUAL BRAGA, Luiz B813l  [2005] Coleção Bibliográfica
COLETIVO Museu de Arte Moderna de São Paulo M986o  2012 Coleção Bibliográfica
INDIVIDUAL GEIGER, Anna Bella G312m  2013 Coleção Bibliográfica
INDIVIDUAL NASCIMENTO, Abdias do N244a  1982 Coleção Bibliográfica
COLETIVO PAIVA, Joaquim V822  2002 Coleção Bibliográfica
INDIVIDUAL DÍAZ VALDÉZ, Wifredo D542c  2011 Coleção Bibliográfica
COLETIVO Museu da Chácara do Céu M986e  2010 Coleção Bibliográfica
COLETIVO Museu de Arte de Santa Catarina M986p  [2003] Coleção Bibliográfica
COLETIVO Museu de Arte Contemporânea de Niteró M986m  2010 Coleção Bibliográfica
COLETIVO Museu de Arte Contemporânea da Universidade de São Paulo M986p  1985 Coleção Bibliográfica
INDIVIDUAL MIRANDA, Thereza T398  [1999] Coleção Bibliográfica
COLETIVO Museu de Contemporânea da Universidade de São Paulo M986e  1968 Coleção Bibliográfica
INDIVIDUAL CÂMARA, João J62  2002 Coleção Bibliográfica
INDIVIDUAL LEMOS, Fernando L557f  2004 Coleção Bibliográfica
COLETIVO Fundação Cultural de Curitiba F981o  1995 Coleção Bibliográfica
INDIVIDUAL RODIN, Auguste François S159  1995 Coleção Bibliográfica
COLETIVO Museu de Arte Brasileira M986t  2003 Coleção Bibliográfica
COLETIVO Sociedade Cultural Artística S159s  2002 Coleção Bibliográfica
COLETIVO Centro Cultural Banco do Nordeste C397p  [2011] Coleção Bibliográfica
LA 77(450) L842i  1995 Coleção Bibliográfica 
COLETIVO Galeria de Arte BANERJ G154n  1984 Coleção Bibliográfica
INDIVIDUAL MANUEL, Antonio M294f  1994 Coleção Bibliográfica
INDIVIDUAL CONDE, Rizza C745r  1996 Coleção Bibliográfica
COLETIVO Conjunto Cultural da Caixa C751g  [2004] Coleção Bibliográfica
INDIVIDUAL CONDE, Rizza C745g  2000 Coleção Bibliográfica
INDIVIDUAL MIRANDA, Evandro E74  1981 Coleção Bibliográfica
COLETIVO Museu de Arte Contemporânea da Universidade de São Paulo M986e  1972 Coleção Bibliográfica
INDIVIDUAL FERRER, Esther F385d  2006 Coleção Bibliográfica
INDIVIDUAL FRAZÃO, Marcelo M314  [1999] Coleção Bibliográfica
COLETIVO Centro Cultural Banco do Brasil C397a  2011 Coleção Bibliográfica
INDIVIDUAL WEISSMANN, Franz W433f  1981 Coleção Bibliográfica
COLETIVO Museu Nacional de Belas Artes M986g  1978 Coleção Bibliográfica
COLETIVO Câmara dos Deputados C172b  2008 Coleção Bibliográfica
INDIVIDUAL Câmara, João C172d  1983 Coleção Bibliográfica
COLETIVO Museu de Arte Moderna de São Paulo M986d  2010 Coleção Bibliográfica
INDIVIDUAL MARTINS, Jorge J82  2001 Coleção Bibliográfica
LA 82-1(81) H249p  2007 Coleção Bibliográfica
LA 75(82) F679f  1958 Coleção Bibliográfica
INDIVIDUAL WALKER, Kara Elizabeth W181k  2002 Coleção Bibliográfica
INDIVIDUAL WALKER, Kara Elizabeth W181k  2007 Coleção Bibliográfica
LA 7 B849a  2011 Coleção Bibliográfica
INDIVIDUAL BALDAN, Luiza B175s  2012 Coleção Bibliográfica
INDIVIDUAL WALKER, Kara Elizabeth W181n  2011 Coleção Bibliográfica
INDIVIDUAL WALKER, Kara W177k  2003 Coleção Bibliográfica
INDIVIDUAL WALKER, Kara Elizabeth W181k  2002 Coleção Bibliográfica
INDIVIDUAL WALKER, Kara Elizabeth W181k  2013 Coleção Bibliográfica
COLETIVO Museu de Arte do Rio M986l  2014 Coleção Bibliográfica
COLETIVO Museu de Arte do Rio M986l  2014 Coleção Bibliográfica
INDIVIDUAL QUEIROGA, Suzana Q3o  2013 Coleção Bibliográfica
COLETIVO Centro Cultural Correios C397c  2014 Coleção Bibliográfica
INDIVIDUAL  DIAS, Cícero D541c  2006  Coleção Bibliográfica
INDIVIDUAL WEINGÄRTNER, Pedro W423p  2009 Coleção Bibliográfica 
COLETIVO David Zwirner D249a  2014 Coleção Bibliográfica
7(81)(091) 2009 Coleção Bibliográfica
LA 7 P771  2013 Coleção Bibliográfica
